index,iso1,iso2,seadistance,capitalport1,capitalport2,roaddistance,short
33665,NGA,VIR,7310,667.0,0.0,,0
33666,NGA,VNM,17248,667.0,1514.0,,0
33667,NGA,VUT,21246,667.0,0.0,,0
33668,NGA,WLF,19750,667.0,,,0
33669,NGA,WSM,19309,667.0,,,0
33670,NGA,YEM,12637,667.0,345.0,,0
33671,NGA,ZAF,6875,667.0,630.0,,0
33672,NGA,ZMB,7357,667.0,1757.0,,0
33673,NGA,ZWE,7357,667.0,1301.0,,0
33674,NIC,ABW,1367,486.0,,,0
33675,NIC,AFG,17728,486.0,1471.0,,0
33676,NIC,AGO,10854,486.0,1184.0,,0
33677,NIC,AIA,2073,486.0,,,0
33678,NIC,ALB,10037,486.0,248.0,,0
33679,NIC,AND,8932,486.0,453.0,,0
33680,NIC,ANT,2091,486.0,,,0
33681,NIC,ARE,17977,486.0,229.0,,0
33682,NIC,ARG,10439,486.0,1738.0,,0
33683,NIC,ARM,11763,486.0,818.0,,0
33684,NIC,ASM,11024,486.0,,,0
33685,NIC,ATG,2195,486.0,,,0
33686,NIC,AUS,15200,486.0,638.0,,0
33687,NIC,AUT,11168,486.0,468.0,,0
33688,NIC,AZE,11763,486.0,1197.0,,0
33689,NIC,BDI,17078,486.0,1365.0,,0
33690,NIC,BEL,7077,486.0,132.0,,0
33691,NIC,BEN,8990,486.0,80.0,,0
33692,NIC,BFA,8905,486.0,971.0,,0
33693,NIC,BGD,21297,486.0,996.0,,0
33694,NIC,BGR,11307,486.0,451.0,,0
33695,NIC,BHR,18450,486.0,0.0,,0
33696,NIC,BHS,1832,486.0,,,0
33697,NIC,BIH,10392,486.0,197.0,,0
33698,NIC,BLR,8959,486.0,530.0,,0
33699,NIC,BLZ,699,486.0,78.0,,0
33700,NIC,BMU,2609,486.0,0.0,,0
33701,NIC,BOL,6066,486.0,2520.0,,0
33702,NIC,BRA,8484,486.0,1121.0,,0
33703,NIC,BRB,2345,486.0,0.0,,0
33704,NIC,BRN,17843,486.0,42.0,,0
33705,NIC,BTN,21299,486.0,1072.0,,0
33706,NIC,BWA,13445,486.0,947.0,,0
33707,NIC,CAF,9622,486.0,1273.0,,0
33708,NIC,CAN,4844,486.0,1102.0,,0
33709,NIC,CHE,8932,486.0,581.0,,0
33710,NIC,CHL,6066,486.0,116.0,,0
33711,NIC,CHN,17079,486.0,1449.0,,0
33712,NIC,CIV,8333,486.0,251.0,,0
33713,NIC,CMR,9621,486.0,283.0,,0
33714,NIC,COD,10460,486.0,,,0
33715,NIC,COG,10347,486.0,438.0,,0
33716,NIC,COK,9944,486.0,,,0
33717,NIC,COL,876,486.0,934.0,,0
33718,NIC,COM,16325,486.0,,,0
33719,NIC,CPV,5746,486.0,,,0
33720,NIC,CRI,490,486.0,142.0,,0
33721,NIC,CUB,1071,486.0,,,0
33722,NIC,CYM,643,486.0,0.0,,0
33723,NIC,CYP,12186,486.0,43.0,,0
33724,NIC,CZE,7295,486.0,693.0,,0
33725,NIC,DEU,7295,486.0,391.0,,0
33726,NIC,DJI,15170,486.0,297.0,,0
33727,NIC,DMA,2189,486.0,0.0,,0
33728,NIC,DNK,8373,486.0,0.0,,0
33729,NIC,DOM,1458,486.0,,,0
33730,NIC,DZA,8331,486.0,386.0,,0
33731,NIC,ECU,2043,486.0,347.0,,0
33732,NIC,EGY,12154,486.0,175.0,,0
33733,NIC,ERI,15045,486.0,592.0,,0
33734,NIC,ESP,7860,486.0,655.0,,0
33735,NIC,EST,8985,486.0,23.0,,0
33736,NIC,ETH,15044,486.0,864.0,,0
33737,NIC,FIN,9007,486.0,0.0,,0
33738,NIC,FJI,12184,486.0,,,0
33739,NIC,FLK,10099,486.0,0.0,,0
33740,NIC,FRA,8931,486.0,757.0,,0
33741,NIC,FRO,5950,486.0,0.0,,0
33742,NIC,FSM,14339,486.0,,,0
33743,NIC,GAB,9807,486.0,14.0,,0
33744,NIC,GBR,6746,486.0,95.0,,0
33745,NIC,GEO,12042,486.0,436.0,,0
33746,NIC,GHA,8757,486.0,14.0,,0
33747,NIC,GIB,7859,486.0,,,0
33748,NIC,GIN,7053,486.0,0.0,,0
33749,NIC,GLP,2206,486.0,,,0
33750,NIC,GMB,6587,486.0,0.0,,0
33751,NIC,GNB,6727,486.0,38.0,,0
33752,NIC,GNQ,9789,486.0,,,0
33753,NIC,GRC,10662,486.0,28.0,,0
33754,NIC,GRD,2210,486.0,,,0
33755,NIC,GRL,6128,486.0,,,0
33756,NIC,GTM,2396,486.0,198.0,,0
33757,NIC,GUF,3442,486.0,0.0,,0
33758,NIC,GUM,14754,486.0,,,0
33759,NIC,GUY,2946,486.0,45.0,,0
33760,NIC,HKG,17847,486.0,,,0
33761,NIC,HND,627,486.0,275.0,,0
33762,NIC,HRV,11088,486.0,264.0,,0
33763,NIC,HTI,1149,486.0,,,0
33764,NIC,HUN,11168,486.0,569.0,,0
33765,NIC,IDN,19107,486.0,0.0,,0
33766,NIC,IND,18442,486.0,1312.0,,0
33767,NIC,IRL,6485,486.0,0.0,,0
33768,NIC,IRN,18050,486.0,1533.0,,0
33769,NIC,IRQ,18998,486.0,640.0,,0
33770,NIC,ISL,6100,486.0,52.0,,0
33771,NIC,ISR,12379,486.0,53.0,,0
33772,NIC,ITA,9227,486.0,14.0,,0
33773,NIC,JAM,803,486.0,59.0,,0
33774,NIC,JOR,13013,486.0,321.0,,0
33775,NIC,JPN,15716,486.0,378.0,,0
33776,NIC,KAZ,11763,486.0,3085.0,,0
33777,NIC,KEN,17284,486.0,515.0,,0
33778,NIC,KGZ,17728,486.0,3209.0,,0
33779,NIC,KHM,18980,486.0,139.0,,0
33780,NIC,KIR,9017,486.0,,,0
33781,NIC,KNA,2097,486.0,,,0
33782,NIC,KOR,16438,486.0,423.0,,0
33783,NIC,KWT,18970,486.0,118.0,,0
33784,NIC,LAO,19493,486.0,669.0,,0
33785,NIC,LBN,12234,486.0,91.0,,0
33786,NIC,LBR,7906,486.0,640.0,,0
33787,NIC,LBY,9923,486.0,111.0,,0
33788,NIC,LCA,2190,486.0,,,0
33789,NIC,LIE,11168,486.0,684.0,,0
33790,NIC,LKA,19404,486.0,100.0,,0
33791,NIC,LSO,13445,486.0,579.0,,0
33792,NIC,LTU,8957,486.0,,,0
33793,NIC,LUX,7024,486.0,325.0,,0
33794,NIC,LVA,8772,486.0,177.0,,0
33795,NIC,MAC,17904,486.0,,,0
33796,NIC,MAR,7818,486.0,257.0,,0
33797,NIC,MCO,9037,486.0,0.0,,0
33798,NIC,MDA,11610,486.0,501.0,,0
33799,NIC,MDG,16421,486.0,283.0,,0
33800,NIC,MDV,18850,486.0,,,0
33801,NIC,MEX,3465,486.0,502.0,,0
33802,NIC,MHL,11876,486.0,,,0
33803,NIC,MKD,10361,486.0,329.0,,0
33804,NIC,MLI,7053,486.0,855.0,,0
33805,NIC,MLT,9707,486.0,,,0
33806,NIC,MMR,20437,486.0,1372.0,,0
33807,NIC,MNE,10360,486.0,53.0,,0
33808,NIC,MNG,17080,486.0,2849.0,,0
33809,NIC,MNP,14665,486.0,,,0
33810,NIC,MOZ,13926,486.0,100.0,,0
33811,NIC,MRT,6706,486.0,503.0,,0
33812,NIC,MSR,2142,486.0,,,0
33813,NIC,MTQ,2200,486.0,0.0,,0
33814,NIC,MUS,16819,486.0,0.0,,0
33815,NIC,MWI,17078,486.0,1680.0,,0
33816,NIC,MYS,19454,486.0,65.0,,0
33817,NIC,MYT,16330,486.0,,,0
33818,NIC,NAM,11157,486.0,334.0,,0
33819,NIC,NCL,13386,486.0,142.0,,0
33820,NIC,NER,8990,486.0,1016.0,,0
33821,NIC,NFK,13233,486.0,,,0
33822,NIC,NGA,9124,486.0,667.0,,0
33823,NIC,NIU,11063,486.0,,,0
33824,NIC,NLD,7023,486.0,167.0,,0
33825,NIC,NOR,7745,486.0,54.0,,0
33826,NIC,NPL,21299,486.0,1662.0,,0
33827,NIC,NRU,12707,486.0,,,0
33828,NIC,NZL,12516,486.0,597.0,,0
33829,NIC,OMN,16325,486.0,1053.0,,0
33830,NIC,PAK,17726,486.0,1449.0,,0
33831,NIC,PAN,666,486.0,56.0,,0
33832,NIC,PER,2675,486.0,974.0,,0
33833,NIC,PHL,17491,486.0,230.0,,0
33834,NIC,PLW,15558,486.0,,,0
33835,NIC,PNG,15223,486.0,0.0,,0
33836,NIC,POL,8853,486.0,446.0,,0
33837,NIC,PRI,1902,486.0,,,0
33838,NIC,PRK,16221,486.0,529.0,,0
33839,NIC,PRT,6918,486.0,2.0,,0
33840,NIC,PRY,10161,486.0,1350.0,,0
33841,NIC,PSE,12390,486.0,,,0
33842,NIC,PYF,8925,486.0,,,0
33843,NIC,QAT,18354,486.0,29.0,,0
33844,NIC,REU,16533,486.0,,,0
33845,NIC,ROU,11609,486.0,203.0,,0
33846,NIC,RUS,11763,486.0,1512.0,,0
33847,NIC,RWA,17078,486.0,1331.0,,0
33848,NIC,SAU,13819,486.0,973.0,,0
33849,NIC,SDN,13619,486.0,1139.0,,0
33850,NIC,SEN,6525,486.0,0.0,,0
33851,NIC,SGP,19087,486.0,0.0,,0
33852,NIC,SHN,10311,486.0,,,0
33853,NIC,SLB,14208,486.0,,,0
33854,NIC,SLE,7208,486.0,183.0,,0
33855,NIC,SLV,2163,486.0,44.0,,0
33856,NIC,SMR,9226,486.0,359.0,,0
33857,NIC,SOM,16942,486.0,550.0,,0
33858,NIC,SPM,4268,486.0,0.0,,0
33859,NIC,SRB,10393,486.0,404.0,,0
33860,NIC,STP,9563,486.0,,,0
33861,NIC,SUR,3234,486.0,0.0,,0
33862,NIC,SVK,11168,486.0,527.0,,0
33863,NIC,SVN,11168,486.0,111.0,,0
33864,NIC,SWE,7875,486.0,472.0,,0
33865,NIC,SWZ,13927,486.0,317.0,,0
33866,NIC,SYC,17826,486.0,0.0,,0
33867,NIC,SYR,12197,486.0,210.0,,0
33868,NIC,TCA,1320,486.0,,,0
33869,NIC,TCD,9622,486.0,1529.0,,0
33870,NIC,TGO,8905,486.0,0.0,,0
33871,NIC,THA,19491,486.0,19.0,,0
33872,NIC,TJK,17728,486.0,2104.0,,0
33873,NIC,TKL,10917,486.0,,,0
33874,NIC,TKM,18051,486.0,1948.0,,0
33875,NIC,TLS,17264,486.0,205.0,,0
33876,NIC,TON,11453,486.0,,,0
33877,NIC,TTO,2235,486.0,,,0
33878,NIC,TUN,9278,486.0,7.0,,0
33879,NIC,TUR,11081,486.0,476.0,,0
33880,NIC,TUV,11892,486.0,,,0
33881,NIC,TWN,17291,486.0,347.0,,0
33882,NIC,TZA,17078,486.0,194.0,,0
33883,NIC,UGA,17283,486.0,1137.0,,0
33884,NIC,UKR,11811,486.0,,,0
33885,NIC,URY,10161,486.0,749.0,,0
33886,NIC,USA,2079,486.0,2242.0,,0
33887,NIC,UZB,17728,486.0,2633.0,,0
33888,NIC,VCT,2194,486.0,,,0
33889,NIC,VEN,1655,486.0,205.0,,0
33890,NIC,VGB,1962,486.0,0.0,,0
33891,NIC,VIR,1932,486.0,0.0,,0
33892,NIC,VNM,18504,486.0,1514.0,,0
33893,NIC,VUT,13157,486.0,0.0,,0
33894,NIC,WLF,11535,486.0,,,0
33895,NIC,WSM,11092,486.0,,,0
33896,NIC,YEM,15337,486.0,345.0,,0
33897,NIC,ZAF,13445,486.0,630.0,,0
33898,NIC,ZMB,13927,486.0,1757.0,,0
33899,NIC,ZWE,13927,486.0,1301.0,,0
33900,NIU,ABW,11426,,,,0
33901,NIU,AFG,14790,,1471.0,,0
33902,NIU,AGO,20118,,1184.0,,0
33903,NIU,AIA,12319,,,,0
33904,NIU,ALB,19790,,248.0,,0
33905,NIU,AND,19112,,453.0,,0
33906,NIU,ANT,12328,,,,0
33907,NIU,ARE,15479,,229.0,,0
33908,NIU,ARG,10482,,1738.0,,0
33909,NIU,ARM,9358,,818.0,,0
33910,NIU,ASM,699,,,,0
33911,NIU,ATG,12416,,,,0
33912,NIU,AUS,4211,,638.0,,0
33913,NIU,AUT,20425,,468.0,,0
33914,NIU,AZE,9358,,1197.0,,0
33915,NIU,BDI,15525,,1365.0,,0
33916,NIU,BEL,17389,,132.0,,0
33917,NIU,BEN,19147,,80.0,,0
33918,NIU,BFA,19064,,971.0,,0
33919,NIU,BGD,12650,,996.0,,0
33920,NIU,BGR,20117,,451.0,,0
33921,NIU,BHR,15946,,0.0,,0
33922,NIU,BHS,12687,,,,0
33923,NIU,BIH,20118,,197.0,,0
33924,NIU,BLR,19284,,530.0,,0
33925,NIU,BLZ,11807,,78.0,,0
33926,NIU,BMU,13503,,0.0,,0
33927,NIU,BOL,9446,,2520.0,,0
33928,NIU,BRA,15120,,1121.0,,0
33929,NIU,BRB,12462,,0.0,,0
33930,NIU,BRN,8761,,42.0,,0
33931,NIU,BTN,12649,,1072.0,,0
33932,NIU,BWA,16280,,947.0,,0
33933,NIU,CAF,19796,,1273.0,,0
33934,NIU,CAN,9320,,4340.0,,0
33935,NIU,CHE,19112,,581.0,,0
33936,NIU,CHL,9447,,116.0,,0
33937,NIU,CHN,8857,,1449.0,,0
33938,NIU,CIV,18499,,251.0,,0
33939,NIU,CMR,19796,,283.0,,0
33940,NIU,COD,20618,,,,0
33941,NIU,COG,20515,,438.0,,0
33942,NIU,COK,1349,,,,0
33943,NIU,COL,10765,,934.0,,0
33944,NIU,COM,14728,,,,0
33945,NIU,CPV,15969,,,,0
33946,NIU,CRI,10735,,142.0,,0
33947,NIU,CUB,12080,,,,0
33948,NIU,CYM,11627,,0.0,,0
33949,NIU,CYP,19086,,43.0,,0
33950,NIU,CZE,17621,,693.0,,0
33951,NIU,DEU,17622,,391.0,,0
33952,NIU,DJI,15967,,297.0,,0
33953,NIU,DMA,12386,,0.0,,0
33954,NIU,DNK,18698,,0.0,,0
33955,NIU,DOM,12102,,,,0
33956,NIU,DZA,18512,,386.0,,0
33957,NIU,ECU,9573,,347.0,,0
33958,NIU,EGY,18511,,175.0,,0
33959,NIU,ERI,16077,,592.0,,0
33960,NIU,ESP,18041,,655.0,,0
33961,NIU,EST,19310,,23.0,,0
33962,NIU,ETH,16076,,864.0,,0
33963,NIU,FIN,19332,,0.0,,0
33964,NIU,FJI,1207,,,,0
33965,NIU,FLK,10106,,0.0,,0
33966,NIU,FRA,19111,,757.0,,0
33967,NIU,FRO,16844,,0.0,,0
33968,NIU,FSM,5413,,,,0
33969,NIU,GAB,19994,,14.0,,0
33970,NIU,GBR,17149,,95.0,,0
33971,NIU,GEO,21161,,436.0,,0
33972,NIU,GHA,18920,,14.0,,0
33973,NIU,GIB,18040,,,,0
33974,NIU,GIN,17166,,0.0,,0
33975,NIU,GLP,12414,,,,0
33976,NIU,GMB,16722,,0.0,,0
33977,NIU,GNB,16801,,38.0,,0
33978,NIU,GNQ,19974,,,,0
33979,NIU,GRC,19364,,28.0,,0
33980,NIU,GRD,12279,,,,0
33981,NIU,GRL,16887,,,,0
33982,NIU,GTM,9231,,198.0,,0
33983,NIU,GUF,13610,,0.0,,0
33984,NIU,GUM,6234,,,,0
33985,NIU,GUY,13068,,45.0,,0
33986,NIU,HKG,9379,,,,0
33987,NIU,HND,11692,,275.0,,0
33988,NIU,HRV,20352,,264.0,,0
33989,NIU,HTI,11910,,,,0
33990,NIU,HUN,20425,,569.0,,0
33991,NIU,IDN,8727,,0.0,,0
33992,NIU,IND,13924,,1312.0,,0
33993,NIU,IRL,17239,,0.0,,0
33994,NIU,IRN,15529,,1533.0,,0
33995,NIU,IRQ,16201,,640.0,,0
33996,NIU,ISL,16993,,52.0,,0
33997,NIU,ISR,18704,,53.0,,0
33998,NIU,ITA,19406,,14.0,,0
33999,NIU,JAM,11600,,59.0,,0
34000,NIU,JOR,18211,,321.0,,0
34001,NIU,JPN,8477,,378.0,,0
34002,NIU,KAZ,9358,,3085.0,,0
34003,NIU,KEN,15540,,515.0,,0
34004,NIU,KGZ,14790,,3209.0,,0
34005,NIU,KHM,9936,,139.0,,0
34006,NIU,KIR,2985,,,,0
34007,NIU,KNA,12325,,,,0
34008,NIU,KOR,8788,,423.0,,0
34009,NIU,KWT,16170,,118.0,,0
34010,NIU,LAO,10473,,669.0,,0
34011,NIU,LBN,19070,,91.0,,0
34012,NIU,LBR,18080,,640.0,,0
34013,NIU,LBY,20102,,111.0,,0
34014,NIU,LCA,12348,,,,0
34015,NIU,LIE,20425,,684.0,,0
34016,NIU,LKA,11996,,100.0,,0
34017,NIU,LSO,16280,,579.0,,0
34018,NIU,LTU,19282,,,,0
34019,NIU,LUX,17322,,325.0,,0
34020,NIU,LVA,19097,,177.0,,0
34021,NIU,MAC,9437,,,,0
34022,NIU,MAR,17999,,257.0,,0
34023,NIU,MCO,19217,,0.0,,0
34024,NIU,MDA,20403,,501.0,,0
34025,NIU,MDG,14479,,283.0,,0
34026,NIU,MDV,12570,,,,0
34027,NIU,MEX,8423,,502.0,,0
34028,NIU,MHL,3945,,,,0
34029,NIU,MKD,20103,,329.0,,0
34030,NIU,MLI,17166,,855.0,,0
34031,NIU,MLT,19886,,,,0
34032,NIU,MMR,10749,,1372.0,,0
34033,NIU,MNE,20104,,53.0,,0
34034,NIU,MNG,8857,,2849.0,,0
34035,NIU,MNP,6238,,,,0
34036,NIU,MOZ,16150,,100.0,,0
34037,NIU,MRT,16888,,503.0,,0
34038,NIU,MSR,12359,,,,0
34039,NIU,MTQ,12379,,0.0,,0
34040,NIU,MUS,13761,,0.0,,0
34041,NIU,MWI,15525,,1680.0,,0
34042,NIU,MYS,9752,,65.0,,0
34043,NIU,MYT,14671,,,,0
34044,NIU,NAM,18940,,334.0,,0
34045,NIU,NCL,2337,,142.0,,0
34046,NIU,NER,19147,,1016.0,,0
34047,NIU,NFK,2205,,,,0
34048,NIU,NGA,19278,,667.0,,0
34049,NIU,NIC,11063,,486.0,,0
34050,NIU,NLD,17322,,167.0,,0
34051,NIU,NOR,18306,,54.0,,0
34052,NIU,NPL,12649,,1662.0,,0
34053,NIU,NRU,3303,,,,0
34054,NIU,NZL,2308,,597.0,,0
34055,NIU,OMN,15075,,1053.0,,0
34056,NIU,PAK,14790,,1449.0,,0
34057,NIU,PAN,10424,,56.0,,0
34058,NIU,PER,9284,,974.0,,0
34059,NIU,PHL,8848,,230.0,,0
34060,NIU,PLW,6644,,,,0
34061,NIU,PNG,4556,,0.0,,0
34062,NIU,POL,19178,,446.0,,0
34063,NIU,PRI,12145,,,,0
34064,NIU,PRK,9559,,529.0,,0
34065,NIU,PRT,17180,,2.0,,0
34066,NIU,PRY,12838,,1350.0,,0
34067,NIU,PSE,18638,,,,0
34068,NIU,PYF,2002,,,,0
34069,NIU,QAT,15893,,29.0,,0
34070,NIU,REU,13982,,,,0
34071,NIU,ROU,20402,,203.0,,0
34072,NIU,RUS,9357,,9417.0,,0
34073,NIU,RWA,15525,,1331.0,,0
34074,NIU,SAU,17137,,973.0,,0
34075,NIU,SDN,17314,,1139.0,,0
34076,NIU,SEN,16673,,0.0,,0
34077,NIU,SGP,9383,,0.0,,0
34078,NIU,SHN,16664,,,,0
34079,NIU,SLB,3799,,,,0
34080,NIU,SLE,17344,,183.0,,0
34081,NIU,SLV,9473,,44.0,,0
34082,NIU,SMR,19407,,359.0,,0
34083,NIU,SOM,15124,,550.0,,0
34084,NIU,SPM,15124,,0.0,,0
34085,NIU,SRB,20111,,404.0,,0
34086,NIU,STP,19748,,,,0
34087,NIU,SUR,13384,,0.0,,0
34088,NIU,SVK,20425,,527.0,,0
34089,NIU,SVN,20425,,111.0,,0
34090,NIU,SWE,18201,,472.0,,0
34091,NIU,SWZ,16149,,317.0,,0
34092,NIU,SYC,13928,,0.0,,0
34093,NIU,SYR,19114,,210.0,,0
34094,NIU,TCA,12098,,,,0
34095,NIU,TCD,19796,,1529.0,,0
34096,NIU,TGO,19063,,0.0,,0
34097,NIU,THA,10473,,19.0,,0
34098,NIU,TJK,14790,,2104.0,,0
34099,NIU,TKL,1320,,,,0
34100,NIU,TKM,15527,,1948.0,,0
34101,NIU,TLS,6564,,205.0,,0
34102,NIU,TON,458,,,,0
34103,NIU,TTO,12329,,,,0
34104,NIU,TUN,19457,,7.0,,0
34105,NIU,TUR,19970,,476.0,,0
34106,NIU,TUV,1830,,,,0
34107,NIU,TWN,8824,,347.0,,0
34108,NIU,TZA,15525,,194.0,,0
34109,NIU,UGA,15539,,1137.0,,0
34110,NIU,UKR,20715,,,,0
34111,NIU,URY,12838,,749.0,,0
34112,NIU,USA,8372,,4536.0,,0
34113,NIU,UZB,14790,,2633.0,,0
34114,NIU,VCT,12272,,,,0
34115,NIU,VEN,11744,,205.0,,0
34116,NIU,VGB,12204,,0.0,,0
34117,NIU,VIR,12172,,0.0,,0
34118,NIU,VNM,9485,,1514.0,,0
34119,NIU,VUT,2192,,0.0,,0
34120,NIU,WLF,979,,,,0
34121,NIU,WSM,724,,,,0
34122,NIU,YEM,15793,,345.0,,0
34123,NIU,ZAF,16280,,630.0,,0
34124,NIU,ZMB,16149,,1757.0,,0
34125,NIU,ZWE,16149,,1301.0,,0
34126,NLD,ABW,6115,167.0,,,0
34127,NLD,AFG,11825,167.0,1471.0,,0
34128,NLD,AGO,9497,167.0,1184.0,,0
34129,NLD,AIA,5146,167.0,,,0
34130,NLD,ALB,4561,167.0,248.0,,0
34131,NLD,AND,3456,167.0,453.0,,0
34132,NLD,ANT,5199,167.0,,,0
34133,NLD,ARE,11977,167.0,229.0,,0
34134,NLD,ARG,13751,167.0,1738.0,,0
34135,NLD,ARM,6288,167.0,818.0,,0
34136,NLD,ASM,17215,167.0,,,0
34137,NLD,ATG,5263,167.0,,,0
34138,NLD,AUS,20628,167.0,638.0,,0
34139,NLD,AUT,5643,167.0,468.0,,0
34140,NLD,AZE,6288,167.0,1197.0,,0
34141,NLD,BDI,12656,167.0,1365.0,,0
34142,NLD,BEL,70,167.0,132.0,,0
34143,NLD,BEN,7508,167.0,80.0,,0
34144,NLD,BFA,7424,167.0,971.0,,0
34145,NLD,BGD,15078,167.0,996.0,,0
34146,NLD,BGR,5832,167.0,451.0,,0
34147,NLD,BHR,12451,167.0,0.0,,0
34148,NLD,BHS,6153,167.0,,,0
34149,NLD,BIH,4917,167.0,197.0,,0
34150,NLD,BLR,1705,167.0,530.0,,0
34151,NLD,BLZ,7376,167.0,78.0,,0
34152,NLD,BMU,4851,167.0,0.0,,0
34153,NLD,BOL,12213,167.0,2520.0,,0
34154,NLD,BRA,10111,167.0,1121.0,,0
34155,NLD,BRB,5604,167.0,0.0,,0
34156,NLD,BRN,16994,167.0,42.0,,0
34157,NLD,BTN,15078,167.0,1072.0,,0
34158,NLD,BWA,13501,167.0,947.0,,0
34159,NLD,CAF,8157,167.0,1273.0,,0
34160,NLD,CAN,5148,167.0,1102.0,,0
34161,NLD,CHE,3456,167.0,581.0,,0
34162,NLD,CHL,12212,167.0,116.0,,0
34163,NLD,CHN,19901,167.0,1449.0,,0
34164,NLD,CIV,6859,167.0,251.0,,0
34165,NLD,CMR,8157,167.0,283.0,,0
34166,NLD,COD,8980,167.0,,,0
34167,NLD,COG,8877,167.0,438.0,,0
34168,NLD,COK,16092,167.0,,,0
34169,NLD,COL,6581,167.0,934.0,,0
34170,NLD,COM,13215,167.0,,,0
34171,NLD,CPV,4239,167.0,,,0
34172,NLD,CRI,7151,167.0,142.0,,0
34173,NLD,CUB,6936,167.0,,,0
34174,NLD,CYM,6660,167.0,0.0,,0
34175,NLD,CYP,6294,167.0,43.0,,0
34176,NLD,CZE,403,167.0,693.0,,0
34177,NLD,DEU,403,167.0,391.0,,0
34178,NLD,DJI,9123,167.0,297.0,,0
34179,NLD,DMA,5443,167.0,0.0,,0
34180,NLD,DNK,1117,167.0,0.0,,0
34181,NLD,DOM,5530,167.0,,,0
34182,NLD,DZA,2861,167.0,386.0,,0
34183,NLD,ECU,8169,167.0,347.0,,0
34184,NLD,EGY,6262,167.0,175.0,,0
34185,NLD,ERI,9005,167.0,592.0,,0
34186,NLD,ESP,2385,167.0,655.0,,0
34187,NLD,EST,1827,167.0,23.0,,0
34188,NLD,ETH,9004,167.0,864.0,,0
34189,NLD,FIN,1844,167.0,0.0,,0
34190,NLD,FJI,18430,167.0,,,0
34191,NLD,FLK,14003,167.0,0.0,,0
34192,NLD,FRA,3456,167.0,757.0,,0
34193,NLD,FRO,1079,167.0,0.0,,0
34194,NLD,FSM,20456,167.0,,,0
34195,NLD,GAB,8356,167.0,14.0,,0
34196,NLD,GBR,272,167.0,95.0,,0
34197,NLD,GEO,6568,167.0,436.0,,0
34198,NLD,GHA,7280,167.0,14.0,,0
34199,NLD,GIB,2383,167.0,,,0
34200,NLD,GIN,5466,167.0,0.0,,0
34201,NLD,GLP,5355,167.0,,,0
34202,NLD,GMB,4810,167.0,0.0,,0
34203,NLD,GNB,5086,167.0,38.0,,0
34204,NLD,GNQ,8336,167.0,,,0
34205,NLD,GRC,5187,167.0,28.0,,0
34206,NLD,GRD,5810,167.0,,,0
34207,NLD,GRL,3059,167.0,,,0
34208,NLD,GTM,8732,167.0,198.0,,0
34209,NLD,GUF,6271,167.0,0.0,,0
34210,NLD,GUM,20331,167.0,,,0
34211,NLD,GUY,6296,167.0,45.0,,0
34212,NLD,HKG,18630,167.0,,,0
34213,NLD,HND,7369,167.0,275.0,,0
34214,NLD,HRV,5574,167.0,264.0,,0
34215,NLD,HTI,5800,167.0,,,0
34216,NLD,HUN,5643,167.0,569.0,,0
34217,NLD,IDN,16421,167.0,0.0,,0
34218,NLD,IND,12221,167.0,1312.0,,0
34219,NLD,IRL,1107,167.0,0.0,,0
34220,NLD,IRN,12043,167.0,1533.0,,0
34221,NLD,IRQ,12891,167.0,640.0,,0
34222,NLD,ISL,1451,167.0,52.0,,0
34223,NLD,ISR,6487,167.0,53.0,,0
34224,NLD,ITA,3751,167.0,14.0,,0
34225,NLD,JAM,6261,167.0,59.0,,0
34226,NLD,JOR,7078,167.0,321.0,,0
34227,NLD,JPN,20808,167.0,378.0,,0
34228,NLD,KAZ,6288,167.0,3085.0,,0
34229,NLD,KEN,12344,167.0,515.0,,0
34230,NLD,KGZ,11825,167.0,3209.0,,0
34231,NLD,KHM,16959,167.0,139.0,,0
34232,NLD,KIR,15136,167.0,,,0
34233,NLD,KNA,5260,167.0,,,0
34234,NLD,KOR,20487,167.0,423.0,,0
34235,NLD,KWT,12865,167.0,118.0,,0
34236,NLD,LAO,17505,167.0,669.0,,0
34237,NLD,LBN,6342,167.0,91.0,,0
34238,NLD,LBR,6440,167.0,640.0,,0
34239,NLD,LBY,4448,167.0,111.0,,0
34240,NLD,LCA,5597,167.0,,,0
34241,NLD,LIE,5643,167.0,684.0,,0
34242,NLD,LKA,13121,167.0,100.0,,0
34243,NLD,LSO,13501,167.0,579.0,,0
34244,NLD,LTU,1704,167.0,,,0
34245,NLD,LUX,0,167.0,325.0,,0
34246,NLD,LVA,1674,167.0,177.0,,0
34247,NLD,MAC,18624,167.0,,,0
34248,NLD,MAR,2356,167.0,257.0,,0
34249,NLD,MCO,3562,167.0,0.0,,0
34250,NLD,MDA,6134,167.0,501.0,,0
34251,NLD,MDG,13737,167.0,283.0,,0
34252,NLD,MDV,12558,167.0,,,0
34253,NLD,MEX,9957,167.0,502.0,,0
34254,NLD,MHL,18003,167.0,,,0
34255,NLD,MKD,4885,167.0,329.0,,0
34256,NLD,MLI,5466,167.0,855.0,,0
34257,NLD,MLT,4231,167.0,,,0
34258,NLD,MMR,14956,167.0,1372.0,,0
34259,NLD,MNE,4885,167.0,53.0,,0
34260,NLD,MNG,19901,167.0,2849.0,,0
34261,NLD,MNP,20478,167.0,,,0
34262,NLD,MOZ,13983,167.0,100.0,,0
34263,NLD,MRT,3858,167.0,503.0,,0
34264,NLD,MSR,5317,167.0,,,0
